"","primerid","Pr(>Chisq)","coef","ci.hi","ci.lo","fdr","label"
"33","ARHGAP26",0.967704208335407,-0.0103966090571209,0.196434738349031,-0.217227956463273,0.980916547453157,FALSE
"34","ARHGAP9",0.431521239169783,-0.00717950266005074,0.253819927176164,-0.268178932496266,0.6569634250181,FALSE
"35","ARID1B",0.230750907346811,-0.0275644252256035,0.191195478559895,-0.246324329011102,0.472442590472996,FALSE
"36","ARID5B",0.285458424473138,-0.103229142141638,0.0934624289476896,-0.299920713230966,0.531665713711067,FALSE
"37","ARL4A",0.489471948656297,0.0757481255943152,0.269370114926798,-0.117873863738167,0.707063717161914,FALSE
"38","ARL4C",0.298324335262055,-0.224655491954987,0.100876523234022,-0.550187507143996,0.54753961371846,FALSE
"39","ARRDC3",0.957057883681824,-0.0251507698003044,0.137695097410465,-0.187996637011074,0.980916547453157,FALSE
"40","ASCC3",0.253204398652494,0.123149803634032,0.322399804065279,-0.0761001967972158,0.501133705666395,FALSE
"41","ATP2B1",0.143262723179607,-0.0739516229646628,0.0936078233250044,-0.24151106925433,0.391090767300652,FALSE
"42","ATP2B4",0.39686641840224,0.0888262171079353,0.347142174868891,-0.169489740653021,0.63169739915548,FALSE
"43","ATRX",0.233926581642565,-0.214953532438036,0.0403412957723444,-0.470248360648416,0.47485096700948,FALSE
"44","AUTS2",0.0229624970889532,0.184571945605653,0.430875047897125,-0.0617311566858194,0.153619730845552,FALSE
"45","BCL11B",0.802943642913298,-0.0581700640403067,0.203462361746593,-0.319802489827206,0.893204286613154,FALSE
"46","BCL2A1",0.489764482668025,-0.0922571252809393,0.0359420788956024,-0.220456329457481,0.707063717161914,FALSE
"47","BCLAF1",0.0354983284110213,-0.194931026006822,0.0435094842212685,-0.433371536234913,0.181308666615432,FALSE
"48","BDP1",0.0368989997027567,0.265943575920617,0.542407014187425,-0.0105198623461919,0.185921241208788,FALSE
"49","BHLHE40",0.195951606382376,-0.118959368773955,0.127343025952183,-0.365261763500092,0.441123284510089,FALSE
"50","BIRC3",0.674736339889017,0.0310278892409317,0.307451387733792,-0.245395609251928,0.824274522275472,FALSE
"51","BIRC6",0.0783336311398875,-0.161646443763655,0.0312896879932585,-0.354582575520568,0.284951680483849,FALSE
"52","BTG2",0.00359556330194717,-0.490216535504191,-0.269104989886459,-0.711328081121922,0.0571684148412741,FALSE
"53","BTG3",0.591226693457922,0.0891299442412096,0.289714834206634,-0.111454945724215,0.779713644437108,FALSE
"54","BTN3A1",0.678665670187071,-0.00215123780179691,0.162953687296385,-0.167256162899979,0.824465967618565,FALSE
"55","C12orf57",0.793655293185801,-0.0535877212714513,0.247549396891548,-0.354724839434451,0.889343544169935,FALSE
